pair_id,subset,program,group,status,acc_percent,hit_at_1,hit_at_3,mrr,ranking_queries,ranking_missing,t_se,t_align,t_smt,t_total,pruning_rate_percent,total_candidate_pairs,aligned_pairs,correct_pairs,smt_calls,command,stdout_path,stderr_path,trace_paths,ground_truth,prediction,confusion,error
caldat/julday_Eq,caldat,julday_Eq,naive,ok,100.0,100.0,100.0,1.0,1,0,1.562122,1.3459000001603272e-05,0.09654671023599803,1.6586821692359996,-700.0,1,1,1,8,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/caldat/julday/Eq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/caldat/julday_Eq/naive_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_Eq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_Eq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_Eq/naive.trace.jsonl,True,True,TP,
caldat/julday_Eq,caldat,julday_Eq,veribin_align,ok,100.0,100.0,100.0,1.0,1,0,1.562122,0.0003264580000177375,0.09655358409509063,1.6590020420951084,-700.0,1,1,1,8,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/caldat/julday/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/caldat/julday_Eq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/caldat/julday_Eq/veribin_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_Eq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_Eq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_Eq/veribin_align.trace.jsonl,True,True,TP,
caldat/julday_Eq,caldat,julday_Eq,fmcad_align,ok,100.0,100.0,100.0,1.0,1,0,1.562122,0.0009409169999798905,0.09736341587267816,1.660426332872658,-700.0,1,1,1,8,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/caldat/julday/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/caldat/julday_Eq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/caldat/julday_Eq/fmcad/verification_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_Eq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_Eq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_Eq/fmcad_verify.trace.jsonl,True,True,TP,
caldat/julday_NEq,caldat,julday_NEq,naive,ok,100.0,100.0,100.0,1.0,1,0,1.552676,1.1999999969702912e-05,0.05849616485647857,1.6111841648564482,-500.0,1,1,1,6,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/caldat/julday/NEq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/caldat/julday_NEq/naive_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_NEq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_NEq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_NEq/naive.trace.jsonl,False,False,TN,
caldat/julday_NEq,caldat,julday_NEq,veribin_align,ok,100.0,100.0,100.0,1.0,1,0,1.552676,0.00032787500003905734,0.057918207021430135,1.6109220820214691,-500.0,1,1,1,6,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/caldat/julday/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/caldat/julday_NEq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/caldat/julday_NEq/veribin_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_NEq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_NEq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_NEq/veribin_align.trace.jsonl,False,False,TN,
caldat/julday_NEq,caldat,julday_NEq,fmcad_align,ok,100.0,100.0,100.0,1.0,1,0,1.552676,0.0009374999999636202,0.05838445923291147,1.611997959232875,-500.0,1,1,1,6,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/caldat/julday/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/caldat/julday_NEq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/caldat/julday_NEq/fmcad/verification_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_NEq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_NEq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/caldat/julday_NEq/fmcad_verify.trace.jsonl,False,False,TN,
dart/test_Eq,dart,test_Eq,naive,ok,0.0,33.333333333333336,100.0,0.611111111111111,3,0,1.813781,7.959000186019694e-06,1.6918149148114026,3.5056038738115887,-211.11111111111111,18,3,0,56,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/dart/test/Eq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/dart/test_Eq/naive_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_Eq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_Eq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_Eq/naive.trace.jsonl,True,False,FN,
dart/test_Eq,dart,test_Eq,veribin_align,ok,0.0,33.333333333333336,100.0,0.611111111111111,3,0,1.813781,0.0004733329999453417,1.6984613300301135,3.512715663030059,-211.11111111111111,18,3,0,56,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/dart/test/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/dart/test_Eq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/dart/test_Eq/veribin_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_Eq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_Eq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_Eq/veribin_align.trace.jsonl,True,False,FN,
dart/test_Eq,dart,test_Eq,fmcad_align,ok,0.0,33.333333333333336,100.0,0.611111111111111,3,0,1.813781,0.002998500000103377,1.7018779611680657,3.518657461168169,-211.11111111111111,18,3,0,56,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/dart/test/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/dart/test_Eq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/dart/test_Eq/fmcad/verification_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_Eq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_Eq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_Eq/fmcad_verify.trace.jsonl,True,False,FN,
dart/test_NEq,dart,test_NEq,naive,ok,20.0,16.666666666666668,50.0,0.40833333333333327,6,0,2.061639,1.9249999922976713e-05,3.2515414932277054,5.313199743227628,-155.55555555555554,36,5,1,92,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/dart/test/NEq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/dart/test_NEq/naive_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_NEq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_NEq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_NEq/naive.trace.jsonl,False,False,TN,
dart/test_NEq,dart,test_NEq,veribin_align,ok,20.0,100.0,100.0,1.0,6,0,2.061639,0.0008366249999198772,3.3353707019705325,5.397846326970452,-177.77777777777777,36,5,1,100,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/dart/test/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/dart/test_NEq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/dart/test_NEq/veribin_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_NEq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_NEq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_NEq/veribin_align.trace.jsonl,False,False,TN,
dart/test_NEq,dart,test_NEq,fmcad_align,ok,20.0,100.0,100.0,1.0,6,0,2.061639,0.0048421660001167766,3.3289369978010654,5.395418163801182,-177.77777777777777,36,5,1,100,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/dart/test/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/dart/test_NEq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/dart/test_NEq/fmcad/verification_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_NEq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_NEq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/dart/test_NEq/fmcad_verify.trace.jsonl,False,False,TN,
gam/ei_Eq,gam,ei_Eq,naive,ok,33.333333333333336,33.333333333333336,100.0,0.611111111111111,3,0,5.973539000000001,4.058399986206496e-05,10.299723415635526,16.27330299963539,-188.88888888888889,9,3,1,26,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/ei/Eq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/ei_Eq/naive_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_Eq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_Eq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_Eq/naive.trace.jsonl,True,True,TP,
gam/ei_Eq,gam,ei_Eq,veribin_align,ok,33.333333333333336,66.66666666666667,100.0,0.8333333333333334,3,0,5.973539000000001,0.0013699999999516876,10.21127245738171,16.186181457381664,-144.44444444444446,9,3,1,22,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/ei/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/gam/ei_Eq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/ei_Eq/veribin_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_Eq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_Eq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_Eq/veribin_align.trace.jsonl,True,True,TP,
gam/ei_Eq,gam,ei_Eq,fmcad_align,ok,33.333333333333336,66.66666666666667,100.0,0.8333333333333334,3,0,5.973539000000001,0.018375041999888708,10.258287626784295,16.250201668784186,-144.44444444444446,9,3,1,22,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/ei/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/gam/ei_Eq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/ei_Eq/fmcad/verification_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_Eq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_Eq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_Eq/fmcad_verify.trace.jsonl,True,True,TP,
gam/ei_NEq,gam,ei_NEq,naive,ok,0.0,33.333333333333336,100.0,0.611111111111111,3,0,5.194161,6.541999937326182e-06,10.221361084608361,15.4155286266083,-188.88888888888889,9,3,0,26,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/ei/NEq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/ei_NEq/naive_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_NEq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_NEq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_NEq/naive.trace.jsonl,False,True,FP,
gam/ei_NEq,gam,ei_NEq,veribin_align,ok,0.0,66.66666666666667,100.0,0.8333333333333334,3,0,5.194161,0.00034408299984534096,10.22285370901227,15.417358792012116,-144.44444444444446,9,3,0,22,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/ei/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/gam/ei_NEq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/ei_NEq/veribin_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_NEq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_NEq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_NEq/veribin_align.trace.jsonl,False,True,FP,
gam/ei_NEq,gam,ei_NEq,fmcad_align,ok,0.0,66.66666666666667,100.0,0.8333333333333334,3,0,5.194161,0.005997750000005908,10.24474004120566,15.444898791205667,-144.44444444444446,9,3,0,22,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/ei/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/gam/ei_NEq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/ei_NEq/fmcad/verification_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_NEq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_NEq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/ei_NEq/fmcad_verify.trace.jsonl,False,True,FP,
gam/erfcc_Eq,gam,erfcc_Eq,naive,error,,50.0,100.0,0.75,2,0,1.562589,7.874999937484972e-06,0.0,1.5625968749999375,100.0,4,0,0,0,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/erfcc/Eq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/erfcc_Eq/naive_report.json --program-ground-truth true,,,,True,,,"Command '['symbolic_analysis/.venv312/bin/python', '/Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py', '--paths-dir', '/Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/erfcc/Eq/paths', '--naive', '--out', '/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/erfcc_Eq/naive_report.json', '--program-ground-truth', 'true']' timed out after 120 seconds"
gam/erfcc_Eq,gam,erfcc_Eq,veribin_align,error,,100.0,100.0,1.0,2,0,1.562589,0.0003887079999458365,0.0,1.5629777079999458,100.0,4,0,0,0,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/erfcc/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/gam/erfcc_Eq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/erfcc_Eq/veribin_report.json --program-ground-truth true,,,,True,,,"Command '['symbolic_analysis/.venv312/bin/python', '/Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py', '--paths-dir', '/Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/erfcc/Eq/paths', '--ranking', '/Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/gam/erfcc_Eq/veribin.json', '--out', '/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/erfcc_Eq/veribin_report.json', '--program-ground-truth', 'true']' timed out after 120 seconds"
gam/erfcc_Eq,gam,erfcc_Eq,fmcad_align,error,,100.0,100.0,1.0,2,0,1.562589,0.00323529199999939,0.0,1.5658242919999994,100.0,4,0,0,0,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/erfcc/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/gam/erfcc_Eq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/erfcc_Eq/fmcad/verification_report.json --program-ground-truth true,,,,True,,,"Command '['symbolic_analysis/.venv312/bin/python', '/Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py', '--paths-dir', '/Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/erfcc/Eq/paths', '--ranking', '/Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/gam/erfcc_Eq/fmcad.json', '--out', '/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/erfcc_Eq/fmcad/verification_report.json', '--program-ground-truth', 'true']' timed out after 120 seconds"
gam/erfcc_NEq,gam,erfcc_NEq,naive,ok,100.0,50.0,100.0,0.75,2,0,1.5544829999999998,7.667000090805232e-06,92.55285087483935,94.10734154183945,-250.0,4,1,1,14,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/erfcc/NEq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/erfcc_NEq/naive_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/erfcc_NEq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/erfcc_NEq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/erfcc_NEq/naive.trace.jsonl,False,False,TN,
gam/erfcc_NEq,gam,erfcc_NEq,veribin_align,ok,100.0,100.0,100.0,1.0,2,0,1.5544829999999998,0.0003527500000473083,86.96845670975745,88.5232924597575,-250.0,4,1,1,14,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/erfcc/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/gam/erfcc_NEq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/erfcc_NEq/veribin_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/erfcc_NEq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/erfcc_NEq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/erfcc_NEq/veribin_align.trace.jsonl,False,False,TN,
gam/erfcc_NEq,gam,erfcc_NEq,fmcad_align,ok,100.0,100.0,100.0,1.0,2,0,1.5544829999999998,0.0032066250000752916,88.81113470788114,90.36882433288122,-250.0,4,1,1,14,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/gam/erfcc/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/gam/erfcc_NEq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/gam/erfcc_NEq/fmcad/verification_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/erfcc_NEq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/erfcc_NEq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/gam/erfcc_NEq/fmcad_verify.trace.jsonl,False,False,TN,
power/test_Eq,power,test_Eq,naive,ok,0.0,20.0,60.0,0.45666666666666667,5,0,1.5525639999999998,1.3458000012178672e-05,1.0718264186289161,2.624403876628928,-136.0,25,5,0,59,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/power/test/Eq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/power/test_Eq/naive_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/power/test_Eq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/power/test_Eq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/power/test_Eq/naive.trace.jsonl,True,False,FN,
power/test_Eq,power,test_Eq,veribin_align,ok,0.0,100.0,100.0,1.0,5,0,1.5525639999999998,0.0005702919997929712,0.9388043759390712,2.491938667938864,-68.0,25,5,0,42,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/power/test/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/power/test_Eq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/power/test_Eq/veribin_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/power/test_Eq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/power/test_Eq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/power/test_Eq/veribin_align.trace.jsonl,True,False,FN,
power/test_Eq,power,test_Eq,fmcad_align,ok,0.0,100.0,100.0,1.0,5,0,1.5525639999999998,0.003678583000009894,0.9291899132076651,2.485432496207675,-68.0,25,5,0,42,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/cases/power/test/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths/rankings/power/test_Eq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/raw/power/test_Eq/fmcad/verification_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/power/test_Eq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/power/test_Eq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff/logs/power/test_Eq/fmcad_verify.trace.jsonl,True,False,FN,
