pair_id,subset,program,group,status,acc_percent,hit_at_1,hit_at_3,mrr,ranking_queries,ranking_missing,t_se,t_align,t_smt,t_total,pruning_rate_percent,total_candidate_pairs,aligned_pairs,correct_pairs,smt_calls,command,stdout_path,stderr_path,trace_paths,ground_truth,prediction,confusion,error
Ell/rc_Eq,Ell,rc_Eq,veribin_align,ok,16.666666666666668,33.333333333333336,50.0,0.5055555555555555,6,0,2.799416,0.0007988330000330279,1.2121645044535398,4.012379337453573,-88.88888888888889,36,6,1,68,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Ell/rc/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Ell/rc_Eq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/raw/Ell/rc_Eq/veribin_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_Eq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_Eq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_Eq/veribin_align.trace.jsonl,True,True,TP,
Ell/rc_Eq,Ell,rc_Eq,fmcad_align,ok,16.666666666666668,33.333333333333336,33.333333333333336,0.4555555555555555,6,0,2.799416,0.0156742919999715,1.308056257897988,4.123146549897959,-105.55555555555554,36,6,1,74,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Ell/rc/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Ell/rc_Eq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/raw/Ell/rc_Eq/fmcad/verification_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_Eq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_Eq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_Eq/fmcad_verify.trace.jsonl,True,True,TP,
Ell/rc_NEq,Ell,rc_NEq,naive,ok,50.0,25.0,75.0,0.5208333333333333,4,0,2.549055,8.417000003646535e-06,1.7075937474146485,4.256657164414652,-208.33333333333334,24,2,1,74,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Ell/rc/NEq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/raw/Ell/rc_NEq/naive_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_NEq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_NEq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_NEq/naive.trace.jsonl,False,False,TN,
Ell/rc_NEq,Ell,rc_NEq,veribin_align,ok,50.0,25.0,100.0,0.5833333333333333,4,0,2.549055,0.000589459000025272,1.6808774152304977,4.230521874230523,-191.66666666666666,24,2,1,70,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Ell/rc/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Ell/rc_NEq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/raw/Ell/rc_NEq/veribin_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_NEq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_NEq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_NEq/veribin_align.trace.jsonl,False,False,TN,
Ell/rc_NEq,Ell,rc_NEq,fmcad_align,ok,50.0,25.0,100.0,0.5833333333333333,4,0,2.549055,0.012691333000020677,1.6637751224916428,4.225521455491664,-191.66666666666666,24,2,1,70,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Ell/rc/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Ell/rc_NEq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/raw/Ell/rc_NEq/fmcad/verification_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_NEq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_NEq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/Ell/rc_NEq/fmcad_verify.trace.jsonl,False,False,TN,
ModDiff/Add_Eq,ModDiff,Add_Eq,naive,ok,100.0,100.0,100.0,1.0,1,0,1.529833,9.750000003805326e-06,0.7744948349427432,2.304337584942747,-700.0,1,1,1,8,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/ModDiff/Eq/Add/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/raw/ModDiff/Add_Eq/naive_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Add_Eq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Add_Eq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Add_Eq/naive.trace.jsonl,True,True,TP,
ModDiff/Add_Eq,ModDiff,Add_Eq,veribin_align,ok,100.0,100.0,100.0,1.0,1,0,1.529833,0.00023983300002328178,0.7730261259712279,2.303098958971251,-700.0,1,1,1,8,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/ModDiff/Eq/Add/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/ModDiff/Add_Eq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/raw/ModDiff/Add_Eq/veribin_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Add_Eq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Add_Eq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Add_Eq/veribin_align.trace.jsonl,True,True,TP,
ModDiff/Add_Eq,ModDiff,Add_Eq,fmcad_align,ok,100.0,100.0,100.0,1.0,1,0,1.529833,0.0007773749999842039,0.7732847512234002,2.3038951262233844,-700.0,1,1,1,8,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/ModDiff/Eq/Add/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/ModDiff/Add_Eq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/raw/ModDiff/Add_Eq/fmcad/verification_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Add_Eq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Add_Eq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Add_Eq/fmcad_verify.trace.jsonl,True,True,TP,
ModDiff/Comp_Eq,ModDiff,Comp_Eq,naive,ok,100.0,100.0,100.0,1.0,1,0,1.5297109999999998,1.4374999977917469e-05,0.09696133388206363,1.6266867088820414,-700.0,1,1,1,8,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/ModDiff/Eq/Comp/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/raw/ModDiff/Comp_Eq/naive_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Comp_Eq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Comp_Eq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Comp_Eq/naive.trace.jsonl,True,True,TP,
ModDiff/Comp_Eq,ModDiff,Comp_Eq,veribin_align,ok,100.0,100.0,100.0,1.0,1,0,1.5297109999999998,0.0003061250000087057,0.09509466611780226,1.6251117911178108,-700.0,1,1,1,8,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/ModDiff/Eq/Comp/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/ModDiff/Comp_Eq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/raw/ModDiff/Comp_Eq/veribin_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Comp_Eq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Comp_Eq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed/logs/ModDiff/Comp_Eq/veribin_align.trace.jsonl,True,True,TP,
