pair_id,subset,program,group,status,acc_percent,hit_at_1,hit_at_3,mrr,ranking_queries,ranking_missing,t_se,t_align,t_smt,t_total,pruning_rate_percent,total_candidate_pairs,aligned_pairs,correct_pairs,smt_calls,command,stdout_path,stderr_path,trace_paths,ground_truth,prediction,confusion,error
Airy/MAX_Eq,Airy,MAX_Eq,naive,ok,50.0,50.0,100.0,0.75,2,0,1.556015,2.2832999999611303e-05,0.3346944998484105,1.89073233284841,-400.0,4,2,1,20,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Airy/MAX/Eq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Airy/MAX_Eq/naive_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_Eq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_Eq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_Eq/naive.trace.jsonl,True,True,TP,
Airy/MAX_Eq,Airy,MAX_Eq,veribin_align,ok,50.0,100.0,100.0,1.0,2,0,1.556015,0.0009109590000000445,0.3749509558547288,1.9318769148547288,-450.0,4,2,1,22,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Airy/MAX/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Airy/MAX_Eq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Airy/MAX_Eq/veribin_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_Eq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_Eq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_Eq/veribin_align.trace.jsonl,True,True,TP,
Airy/MAX_Eq,Airy,MAX_Eq,fmcad_align,ok,50.0,100.0,100.0,1.0,2,0,1.556015,0.008303041000000011,0.3615261670202017,1.9258442080202016,-450.0,4,2,1,22,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Airy/MAX/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Airy/MAX_Eq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Airy/MAX_Eq/fmcad/verification_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_Eq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_Eq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_Eq/fmcad_verify.trace.jsonl,True,True,TP,
Airy/MAX_NEq,Airy,MAX_NEq,naive,ok,100.0,50.0,100.0,0.75,2,0,1.563048,5.370800000026321e-05,0.19807637529447675,1.761178083294477,-250.0,4,1,1,14,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Airy/MAX/NEq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Airy/MAX_NEq/naive_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_NEq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_NEq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_NEq/naive.trace.jsonl,False,False,TN,
Airy/MAX_NEq,Airy,MAX_NEq,veribin_align,ok,100.0,100.0,100.0,1.0,2,0,1.563048,0.0007242910000000435,0.19605291751213372,1.7598252085121338,-250.0,4,1,1,14,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Airy/MAX/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Airy/MAX_NEq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Airy/MAX_NEq/veribin_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_NEq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_NEq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_NEq/veribin_align.trace.jsonl,False,False,TN,
Airy/MAX_NEq,Airy,MAX_NEq,fmcad_align,ok,100.0,100.0,100.0,1.0,2,0,1.563048,0.00700458299999962,0.21847091731615365,1.7885235003161533,-250.0,4,1,1,14,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Airy/MAX/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Airy/MAX_NEq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Airy/MAX_NEq/fmcad/verification_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_NEq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_NEq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/MAX_NEq/fmcad_verify.trace.jsonl,False,False,TN,
Airy/Sign_Eq,Airy,Sign_Eq,naive,ok,25.0,25.0,75.0,0.5208333333333333,4,0,1.554103,1.0791999999426594e-05,0.5084641235880554,2.062577915588055,-137.5,16,4,1,38,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Airy/Sign/Eq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Airy/Sign_Eq/naive_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_Eq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_Eq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_Eq/naive.trace.jsonl,True,True,TP,
Airy/Sign_Eq,Airy,Sign_Eq,veribin_align,ok,25.0,100.0,100.0,1.0,4,0,1.554103,0.0005213749999999351,0.49350016517564654,2.0481245401756465,-125.0,16,4,1,36,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Airy/Sign/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Airy/Sign_Eq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Airy/Sign_Eq/veribin_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_Eq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_Eq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_Eq/veribin_align.trace.jsonl,True,True,TP,
Airy/Sign_Eq,Airy,Sign_Eq,fmcad_align,ok,25.0,100.0,100.0,1.0,4,0,1.554103,0.008378875000000008,0.49973091413266957,2.0622127891326696,-125.0,16,4,1,36,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Airy/Sign/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Airy/Sign_Eq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Airy/Sign_Eq/fmcad/verification_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_Eq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_Eq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_Eq/fmcad_verify.trace.jsonl,True,True,TP,
Airy/Sign_NEq,Airy,Sign_NEq,naive,ok,33.333333333333336,25.0,75.0,0.5208333333333333,4,0,1.562455,1.308299999980278e-05,0.6522362944670022,2.214704377467002,-200.0,16,3,1,48,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Airy/Sign/NEq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Airy/Sign_NEq/naive_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_NEq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_NEq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_NEq/naive.trace.jsonl,False,False,TN,
Airy/Sign_NEq,Airy,Sign_NEq,veribin_align,ok,33.333333333333336,25.0,75.0,0.5625,4,0,1.562455,0.0005057089999995767,0.6157312062568963,2.1786919152568958,-181.25,16,3,1,45,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Airy/Sign/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Airy/Sign_NEq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Airy/Sign_NEq/veribin_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_NEq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_NEq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_NEq/veribin_align.trace.jsonl,False,False,TN,
Airy/Sign_NEq,Airy,Sign_NEq,fmcad_align,ok,33.333333333333336,25.0,75.0,0.5625,4,0,1.562455,0.007954791000000405,0.6171892916318029,2.1875990826318032,-181.25,16,3,1,45,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Airy/Sign/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Airy/Sign_NEq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Airy/Sign_NEq/fmcad/verification_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_NEq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_NEq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Airy/Sign_NEq/fmcad_verify.trace.jsonl,False,False,TN,
Bess/SIGN_Eq,Bess,SIGN_Eq,naive,ok,25.0,25.0,75.0,0.5208333333333333,4,0,1.559535,1.0624999999819806e-05,0.504905829206109,2.0644514542061088,-137.5,16,4,1,38,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Bess/SIGN/Eq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Bess/SIGN_Eq/naive_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_Eq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_Eq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_Eq/naive.trace.jsonl,True,True,TP,
Bess/SIGN_Eq,Bess,SIGN_Eq,veribin_align,ok,25.0,100.0,100.0,1.0,4,0,1.559535,0.0005047079999993542,0.4865588331595063,2.0465985411595056,-125.0,16,4,1,36,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Bess/SIGN/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Bess/SIGN_Eq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Bess/SIGN_Eq/veribin_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_Eq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_Eq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_Eq/veribin_align.trace.jsonl,True,True,TP,
Bess/SIGN_Eq,Bess,SIGN_Eq,fmcad_align,ok,25.0,100.0,100.0,1.0,4,0,1.559535,0.008077041000001728,0.48309908155351877,2.0507111225535204,-125.0,16,4,1,36,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Bess/SIGN/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Bess/SIGN_Eq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Bess/SIGN_Eq/fmcad/verification_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_Eq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_Eq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_Eq/fmcad_verify.trace.jsonl,True,True,TP,
Bess/SIGN_NEq,Bess,SIGN_NEq,naive,ok,33.333333333333336,25.0,75.0,0.5208333333333333,4,0,1.55297,9.249999999738634e-06,0.671288289129734,2.224267539129734,-200.0,16,3,1,48,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Bess/SIGN/NEq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Bess/SIGN_NEq/naive_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_NEq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_NEq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_NEq/naive.trace.jsonl,False,False,TN,
Bess/SIGN_NEq,Bess,SIGN_NEq,veribin_align,ok,33.333333333333336,25.0,75.0,0.5625,4,0,1.55297,0.0004702909999991789,0.6182738393545151,2.1717141303545144,-181.25,16,3,1,45,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Bess/SIGN/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Bess/SIGN_NEq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Bess/SIGN_NEq/veribin_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_NEq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_NEq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_NEq/veribin_align.trace.jsonl,False,False,TN,
Bess/SIGN_NEq,Bess,SIGN_NEq,fmcad_align,ok,33.333333333333336,25.0,75.0,0.5625,4,0,1.55297,0.007352667000001034,0.6331846686080098,2.193507335608011,-181.25,16,3,1,45,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Bess/SIGN/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Bess/SIGN_NEq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Bess/SIGN_NEq/fmcad/verification_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_NEq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_NEq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SIGN_NEq/fmcad_verify.trace.jsonl,False,False,TN,
Bess/SQR_Eq,Bess,SQR_Eq,naive,ok,100.0,100.0,100.0,1.0,1,0,1.56271,3.520800000167412e-05,0.4579353330191225,2.020680541019124,-700.0,1,1,1,8,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Bess/SQR/Eq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Bess/SQR_Eq/naive_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_Eq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_Eq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_Eq/naive.trace.jsonl,True,True,TP,
Bess/SQR_Eq,Bess,SQR_Eq,veribin_align,ok,100.0,100.0,100.0,1.0,1,0,1.56271,0.0007242089999994761,0.46622554026544094,2.0296597492654405,-700.0,1,1,1,8,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Bess/SQR/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Bess/SQR_Eq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Bess/SQR_Eq/veribin_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_Eq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_Eq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_Eq/veribin_align.trace.jsonl,True,True,TP,
Bess/SQR_Eq,Bess,SQR_Eq,fmcad_align,ok,100.0,100.0,100.0,1.0,1,0,1.56271,0.001231332999999779,0.452139456756413,2.016080789756413,-700.0,1,1,1,8,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Bess/SQR/Eq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Bess/SQR_Eq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Bess/SQR_Eq/fmcad/verification_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_Eq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_Eq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_Eq/fmcad_verify.trace.jsonl,True,True,TP,
Bess/SQR_NEq,Bess,SQR_NEq,naive,ok,100.0,100.0,100.0,1.0,1,0,1.5627870000000001,3.391699999966136e-05,0.45552174909971654,2.0183426660997164,-500.0,1,1,1,6,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Bess/SQR/NEq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Bess/SQR_NEq/naive_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_NEq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_NEq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_NEq/naive.trace.jsonl,False,False,TN,
Bess/SQR_NEq,Bess,SQR_NEq,veribin_align,ok,100.0,100.0,100.0,1.0,1,0,1.5627870000000001,0.0006145000000010725,0.4590077910106629,2.022409291010664,-500.0,1,1,1,6,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Bess/SQR/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Bess/SQR_NEq/veribin.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Bess/SQR_NEq/veribin_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_NEq/veribin_align.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_NEq/veribin_align.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_NEq/veribin_align.trace.jsonl,False,False,TN,
Bess/SQR_NEq,Bess,SQR_NEq,fmcad_align,ok,100.0,100.0,100.0,1.0,1,0,1.5627870000000001,0.0012378749999992777,0.453532958868891,2.0175578338688904,-500.0,1,1,1,6,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Bess/SQR/NEq/paths --ranking /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/rankings/Bess/SQR_NEq/fmcad.json --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Bess/SQR_NEq/fmcad/verification_report.json --program-ground-truth false,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_NEq/fmcad_verify.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_NEq/fmcad_verify.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/SQR_NEq/fmcad_verify.trace.jsonl,False,False,TN,
Bess/bessi0_Eq,Bess,bessi0_Eq,naive,ok,0.0,50.0,100.0,0.75,2,0,1.5636130000000001,1.4875000001524086e-05,36.71448050206527,38.27810837706527,-250.0,4,1,0,14,symbolic_analysis/.venv312/bin/python /Users/zzk/Desktop/symbolicana/symbolic_analysis/scripts/verify_ranked_path_equivalence.py --paths-dir /Users/zzk/Desktop/symbolicana/benchmarks/ardiff_paths_typed/cases/Bess/bessi0/Eq/paths --naive --out /Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/raw/Bess/bessi0_Eq/naive_report.json --program-ground-truth true,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/bessi0_Eq/naive.stdout.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/bessi0_Eq/naive.stderr.txt,/Users/zzk/Desktop/symbolicana/evaluation_results_ardiff_typed_float_numeric/logs/Bess/bessi0_Eq/naive.trace.jsonl,True,False,FN,
